row_id,F_score,S_score,SDI,WT2
102,0.6666666666666666,0.4125,-0.25416666666666665,0.920495927
103,0.8333333333333334,0.7375,-0.09583333333333333,1.224606095
104,0.9583333333333334,0.7375,-0.22083333333333333,1.523108998
105,1.0,1.0,0.0,0.715034054
106,0.9166666666666666,0.75,-0.16666666666666663,0.562653276
107,0.6666666666666666,0.575,-0.09166666666666667,0.562653276
108,0.9166666666666666,0.8,-0.11666666666666659,1.523108998
109,0.75,0.7125,-0.03749999999999998,0.798494233
110,0.8333333333333334,0.8,-0.033333333333333326,0.960863917
111,1.0,1.0,0.0,1.020530357
112,0.75,0.8125,0.0625,1.505742553
113,1.0,1.0,0.0,0.764199323
114,0.75,0.6875,-0.0625,0.914757209
115,0.875,0.8625,-0.012499999999999956,0.914757209
116,0.875,0.7875,-0.08750000000000002,0.562653276
117,0.8333333333333334,0.7875,-0.04583333333333339,0.914757209
118,0.7083333333333334,0.8375,0.12916666666666665,0.676898202
119,1.0,1.0,0.0,0.490631958
120,1.0,0.9875,-0.012499999999999956,1.505742553
121,1.0,0.95,-0.050000000000000044,0.676898202
122,0.9583333333333334,0.975,0.016666666666666607,1.020530357
123,0.7083333333333334,0.75,0.04166666666666663,1.020530357
124,1.0,0.9375,-0.0625,0.676898202
125,0.9583333333333334,0.9,-0.05833333333333335,0.385135572
126,0.6666666666666666,0.5625,-0.10416666666666663,0.676898202
127,1.0,1.0,0.0,0.676898202
128,0.75,0.75,0.0,1.020530357
129,0.625,0.55,-0.07499999999999996,1.020530357
130,1.0,1.0,0.0,0.914757209
131,0.7916666666666666,0.775,-0.016666666666666607,0.490631958
132,1.0,0.9125,-0.08750000000000002,0.676898202
133,0.75,0.75,0.0,1.523108998
134,1.0,1.0,0.0,1.071922248
135,1.0,1.0,0.0,0.715034054
136,0.75,0.7375,-0.012499999999999956,1.505742553
137,1.0,1.0,0.0,0.798494233
138,0.75,0.6,-0.15000000000000002,0.562653276
139,0.875,0.7125,-0.16249999999999998,0.920495927
140,0.9583333333333334,0.9375,-0.02083333333333337,1.148582493
141,1.0,1.0,0.0,0.920495927
142,0.9583333333333334,0.6,-0.3583333333333334,1.523108998
143,0.7916666666666666,0.7875,-0.004166666666666652,0.920495927
144,1.0,0.95,-0.050000000000000044,0.764199323
145,0.8333333333333334,0.8,-0.033333333333333326,1.071922248
146,0.8333333333333334,0.825,-0.008333333333333415,1.015607279
147,0.6666666666666666,0.675,0.008333333333333415,0.953582081
148,0.7916666666666666,0.75,-0.04166666666666663,0.676898202
149,1.0,1.0,0.0,0.920495927
150,0.75,0.7375,-0.012499999999999956,0.953582081
151,0.6666666666666666,0.6875,0.02083333333333337,0.914757209
152,0.6666666666666666,0.425,-0.24166666666666664,0.715034054
153,1.0,1.0,0.0,1.071922248
154,1.0,0.8625,-0.13749999999999996,0.676898202
155,0.625,0.5,-0.125,0.953582081
156,1.0,0.8125,-0.1875,0.953582081
157,1.0,0.8125,-0.1875,1.020530357
158,1.0,0.8625,-0.13749999999999996,1.071922248
159,0.25,0.0,-0.25,0.920495927
160,0.9166666666666666,0.9375,0.02083333333333337,0.953582081
161,0.375,0.525,0.15000000000000002,1.020530357
162,0.4583333333333333,0.3625,-0.09583333333333333,1.523108998
163,1.0,1.0,0.0,1.523108998
164,0.9166666666666666,0.8125,-0.10416666666666663,0.626056068
165,1.0,0.925,-0.07499999999999996,1.020530357
166,0.9166666666666666,0.575,-0.3416666666666667,0.914757209
167,0.9166666666666666,0.8625,-0.054166666666666585,0.798494233
168,1.0,1.0,0.0,0.798494233
169,0.8333333333333334,0.7125,-0.12083333333333335,1.020530357
170,0.9166666666666666,0.7,-0.21666666666666667,0.953582081
171,0.9166666666666666,0.9375,0.02083333333333337,1.020530357
172,1.0,1.0,0.0,0.715034054
173,1.0,0.9,-0.09999999999999998,1.505742553
174,1.0,0.875,-0.125,0.798494233
175,0.9166666666666666,0.975,0.05833333333333335,1.071922248
176,0.875,0.85,-0.025000000000000022,1.015607279
177,0.875,0.85,-0.025000000000000022,1.020530357
178,0.9583333333333334,0.725,-0.2333333333333334,1.505742553
179,0.625,0.625,0.0,0.914757209
180,0.8333333333333334,0.675,-0.15833333333333333,0.953582081
181,1.0,1.0,0.0,1.505742553
182,0.875,0.775,-0.09999999999999998,0.798494233
183,1.0,1.0,0.0,0.715034054
184,0.6666666666666666,0.6,-0.06666666666666665,0.715034054
185,0.9166666666666666,1.0,0.08333333333333337,0.953582081
186,0.7916666666666666,0.6625,-0.12916666666666665,1.015607279
187,0.7083333333333334,0.7,-0.008333333333333415,0.920495927
188,0.9583333333333334,0.975,0.016666666666666607,1.071922248
189,0.0,0.1125,0.1125,0.914757209
190,1.0,1.0,0.0,0.715034054
191,1.0,1.0,0.0,1.523108998
192,1.0,1.0,0.0,1.505742553
193,0.875,0.7375,-0.13749999999999996,0.953582081
